index_date,index_place,index_product,index_value,base_volume,base_amount,base_trades
2019-05-16,EVR,DTL,47621.0,17810,848138335,129
2019-05-16,EVR,DTM,0.0,0,0,0
2019-05-16,EVR,DTZ,0.0,0,0,0
2019-05-16,EVR,MZT,18212.0,3900,71024980,43
2019-05-16,EVR,PRM,49846.0,7620,379824300,85
2019-05-16,EVR,REG,48558.0,11720,569099820,117
2019-05-16,EVR,SUG,22970.0,1106,25405086,25
2019-05-16,EVR,TRD,44698.0,2129,95161578,25
2019-05-16,SIB,DTL,47765.0,7595,362772920,62
2019-05-16,SIB,DTM,0.0,0,0,0
2019-05-16,SIB,DTZ,0.0,0,0,0
2019-05-16,SIB,MZT,17869.0,2405,42974555,30
2019-05-16,SIB,PRM,48864.0,2700,131932620,34
2019-05-16,SIB,REG,47522.0,5640,268025640,59
2019-05-16,SIB,SUG,21149.0,2715,57419007,50
2019-05-16,SIB,TRD,44032.0,2005,88284875,20
2019-05-17,DAL,DTL,49996.0,2600,129990315,22
2019-05-17,DAL,DTM,0.0,0,0,0
2019-05-17,DAL,DTZ,0.0,0,0,0
2019-05-17,DAL,MZT,20472.0,1040,21290815,11
2019-05-17,DAL,PRM,49390.0,1320,65194740,17
2019-05-17,DAL,REG,48146.0,2940,141548640,29
2019-05-17,DAL,TRD,44195.0,2340,103416625,21
2019-05-17,EVR,DTL,47487.0,22060,1047556265,145
2019-05-17,EVR,DTM,0.0,0,0,0
2019-05-17,EVR,DTZ,0.0,0,0,0
2019-05-17,EVR,MZT,18591.0,2990,55588325,25
2019-05-17,EVR,PRM,49830.0,7865,391911380,82
2019-05-17,EVR,REG,48151.0,11460,551807890,122
2019-05-17,EVR,SUG,22711.0,1138,25845680,27
2019-05-17,EVR,TRD,44139.0,2781,122751412,22
2019-05-17,SIB,DTL,47420.0,9450,448117375,59
2019-05-17,SIB,DTM,0.0,0,0,0
2019-05-17,SIB,DTZ,0.0,0,0,0
2019-05-17,SIB,MZT,18526.0,1625,30104750,15
2019-05-17,SIB,PRM,48654.0,2765,134527700,38
2019-05-17,SIB,REG,47160.0,5840,275417140,57
2019-05-17,SIB,SUG,20885.0,2584,53965562,45
2019-05-17,SIB,TRD,43662.0,3630,158492340,26
2019-05-20,DAL,DTL,49973.0,2470,123432075,22
2019-05-20,DAL,DTM,0.0,0,0,0
2019-05-20,DAL,DTZ,0.0,0,0,0
2019-05-20,DAL,MZT,20427.0,845,17260750,11
2019-05-20,DAL,PRM,49164.0,1140,56046840,13
2019-05-20,DAL,REG,47752.0,2220,106008720,23
2019-05-20,DAL,TRD,44195.0,0,0,0
2019-05-20,EVR,DTL,47097.0,17615,829616025,135
2019-05-20,EVR,DTM,0.0,0,0,0
2019-05-20,EVR,DTZ,0.0,0,0,0
2019-05-20,EVR,MZT,18484.0,3185,58871800,28
2019-05-20,EVR,PRM,50155.0,6900,346072620,76
2019-05-20,EVR,REG,48814.0,10170,496440060,101
2019-05-20,EVR,SUG,22385.0,853,19094700,25
2019-05-20,EVR,TRD,44673.0,1611,71968407,17
2019-05-20,SIB,DTL,47290.0,10685,505293780,70
2019-05-20,SIB,DTM,0.0,0,0,0
2019-05-20,SIB,DTZ,0.0,0,0,0
2019-05-20,SIB,MZT,18848.0,1105,20827300,13
2019-05-20,SIB,PRM,48793.0,2160,105393000,27
2019-05-20,SIB,REG,47573.0,5410,257369980,55
2019-05-20,SIB,SUG,20064.0,2363,47412325,48
2019-05-20,SIB,TRD,43637.0,2200,96001485,23
2019-05-21,DAL,DTL,50080.0,2600,130207610,20
2019-05-21,DAL,DTM,0.0,0,0,0
2019-05-21,DAL,DTZ,0.0,0,0,0
2019-05-21,DAL,MZT,20992.0,2600,54578160,20
2019-05-21,DAL,PRM,50040.0,1140,57045540,13
2019-05-21,DAL,REG,48633.0,2100,102130080,24
2019-05-21,DAL,TRD,44195.0,0,0,0
2019-05-21,EVR,DTL,47463.0,20680,981542815,144
2019-05-21,EVR,DTM,0.0,0,0,0
2019-05-21,EVR,DTZ,0.0,0,0,0
2019-05-21,EVR,MZT,17959.0,3965,71207305,37
2019-05-21,EVR,PRM,50987.0,6900,351807900,68
2019-05-21,EVR,REG,49528.0,10855,537627940,104
2019-05-21,EVR,SUG,22291.0,1057,23561995,24
2019-05-21,EVR,TRD,44370.0,3975,176368850,17
2019-05-21,SIB,DTL,47473.0,10030,476149255,67
2019-05-21,SIB,DTM,0.0,0,0,0
2019-05-21,SIB,DTZ,0.0,0,0,0
2019-05-21,SIB,MZT,19546.0,3510,68606330,27
2019-05-21,SIB,PRM,49533.0,2340,115906680,26
2019-05-21,SIB,REG,48240.0,6135,295950840,59
2019-05-21,SIB,SUG,19507.0,2710,52863420,48
2019-05-21,SIB,TRD,43418.0,2135,92697475,22
2019-05-22,DAL,DTL,50574.0,2535,128204375,21
2019-05-22,DAL,DTM,0.0,0,0,0
2019-05-22,DAL,DTZ,0.0,0,0,0
2019-05-22,DAL,MZT,19745.0,1755,34652475,20
2019-05-22,DAL,PRM,52622.0,1320,69461160,16
2019-05-22,DAL,REG,51891.0,3000,155672460,34
2019-05-22,DAL,TRD,44195.0,0,0,0
2019-05-22,EVR,DTL,47561.0,18605,884864875,131
2019-05-22,EVR,DTM,0.0,0,0,0
2019-05-22,EVR,DTZ,0.0,0,0,0
2019-05-22,EVR,MZT,17508.0,1755,30726020,18
2019-05-22,EVR,PRM,52287.0,9200,481036920,92
2019-05-22,EVR,REG,50396.0,13015,655897540,124
2019-05-22,EVR,SUG,21607.0,832,17976935,22
2019-05-22,EVR,TRD,44829.0,2678,120051531,18
2019-05-22,SIB,DTL,47709.0,9240,440834795,58
2019-05-22,SIB,DTM,0.0,0,0,0
2019-05-22,SIB,DTZ,0.0,0,0,0
2019-05-22,SIB,MZT,18579.0,2405,44681975,24
2019-05-22,SIB,PRM,50899.0,2100,106887060,23
2019-05-22,SIB,REG,48835.0,6490,316939060,57
2019-05-22,SIB,SUG,19540.0,1912,37361300,31
2019-05-22,SIB,TRD,43919.0,2135,93766250,23
2019-05-23,DAL,DTL,50138.0,2600,130358605,26
2019-05-23,DAL,DTM,0.0,0,0,0
2019-05-23,DAL,DTZ,0.0,0,0,0
2019-05-23,DAL,MZT,19224.0,2990,57480865,24
2019-05-23,DAL,PRM,50757.0,1140,57862800,15
2019-05-23,DAL,REG,49083.0,2100,103073580,24
2019-05-23,DAL,TRD,45820.0,2015,92327170,22
2019-05-23,EVR,DTL,47643.0,19605,934039150,134
2019-05-23,EVR,DTM,0.0,0,0,0
2019-05-23,EVR,DTZ,0.0,0,0,0
2019-05-23,EVR,MZT,17441.0,2275,39679250,18
2019-05-23,EVR,PRM,51830.0,6780,351406620,59
2019-05-23,EVR,REG,49471.0,11065,547397355,99
2019-05-23,EVR,SUG,21308.0,948,20199688,21
2019-05-23,EVR,TRD,45419.0,2603,118225851,23
2019-05-23,SIB,DTL,47681.0,10470,499217365,72
2019-05-23,SIB,DTM,0.0,0,0,0
2019-05-23,SIB,DTZ,0.0,0,0,0
2019-05-23,SIB,MZT,18815.0,3575,67263365,26
2019-05-23,SIB,PRM,50452.0,2220,112003620,28
2019-05-23,SIB,REG,48504.0,6555,317941935,61
2019-05-23,SIB,SUG,19312.0,3135,60543748,41
2019-05-23,SIB,TRD,45698.0,2135,97564670,24
2019-05-24,DAL,DTL,50042.0,2665,133361735,26
2019-05-24,DAL,DTM,0.0,0,0,0
2019-05-24,DAL,DTZ,0.0,0,0,0
2019-05-24,DAL,MZT,20019.0,2210,44242770,19
2019-05-24,DAL,PRM,50762.0,1260,63960060,13
2019-05-24,DAL,REG,49206.0,2160,106284060,23
2019-05-24,DAL,TRD,45906.0,2405,110404450,19
2019-05-24,EVR,DTL,47632.0,18700,890712095,125
2019-05-24,EVR,DTM,0.0,0,0,0
2019-05-24,EVR,DTZ,0.0,0,0,0
2019-05-24,EVR,MZT,16898.0,2015,34048625,21
2019-05-24,EVR,PRM,51473.0,7260,373692420,67
2019-05-24,EVR,REG,49424.0,11145,550833900,109
2019-05-24,EVR,SUG,21730.0,848,18427000,21
2019-05-24,EVR,TRD,45433.0,3452,156834285,23
2019-05-24,SIB,DTL,47666.0,9535,454497615,66
2019-05-24,SIB,DTM,0.0,0,0,0
2019-05-24,SIB,DTZ,0.0,0,0,0
2019-05-24,SIB,MZT,18824.0,2730,51389195,24
2019-05-24,SIB,PRM,50268.0,2400,120642780,26
2019-05-24,SIB,REG,48478.0,6080,294745440,59
2019-05-24,SIB,SUG,19719.0,2377,46871876,42
2019-05-24,SIB,TRD,45853.0,2650,121509575,22
2019-05-27,DAL,DTL,50021.0,2535,126802195,22
2019-05-27,DAL,DTM,0.0,0,0,0
2019-05-27,DAL,DTZ,0.0,0,0,0
2019-05-27,DAL,MZT,19618.0,1495,29328260,14
2019-05-27,DAL,PRM,50617.0,1260,63777480,12
2019-05-27,DAL,REG,49237.0,2340,115214880,29
2019-05-27,DAL,TRD,44896.0,2405,107974165,19
2019-05-27,EVR,DTL,47507.0,17260,819977570,133
2019-05-27,EVR,DTM,0.0,0,0,0
2019-05-27,EVR,DTZ,0.0,0,0,0
2019-05-27,EVR,MZT,14926.0,4030,60152820,38
2019-05-27,EVR,PRM,50913.0,7685,391263340,79
2019-05-27,EVR,REG,48940.0,11890,581896830,121
2019-05-27,EVR,SUG,21320.0,758,16160850,17
2019-05-27,EVR,TRD,45352.0,2743,124400421,23
2019-05-27,SIB,DTL,47525.0,8160,387803100,67
2019-05-27,SIB,DTM,0.0,0,0,0
2019-05-27,SIB,DTZ,0.0,0,0,0
2019-05-27,SIB,MZT,15833.0,3315,52487760,30
2019-05-27,SIB,PRM,49953.0,3000,149859780,33
2019-05-27,SIB,REG,48104.0,5590,268898890,66
2019-05-27,SIB,SUG,19090.0,2355,44956863,41
2019-05-27,SIB,TRD,44892.0,2590,116269425,21
2019-05-28,DAL,DTL,50256.0,2600,130664300,17
2019-05-28,DAL,DTM,0.0,0,0,0
2019-05-28,DAL,DTZ,0.0,0,0,0
2019-05-28,DAL,MZT,16877.0,4225,71305325,18
2019-05-28,DAL,PRM,50101.0,1860,93188160,21
2019-05-28,DAL,REG,48591.0,2880,139942980,34
2019-05-28,DAL,TRD,45229.0,2405,108775550,19
2019-05-28,EVR,DTL,47401.0,17700,838998710,132
2019-05-28,EVR,DTM,0.0,0,0,0
2019-05-28,EVR,DTZ,0.0,0,0,0
2019-05-28,EVR,MZT,14751.0,3770,55611075,37
2019-05-28,EVR,PRM,50888.0,7710,392345520,78
2019-05-28,EVR,REG,48767.0,11945,582518960,126
2019-05-28,EVR,SUG,21525.0,792,17048000,19
2019-05-28,EVR,TRD,45185.0,2586,116848307,26
2019-05-28,SIB,DTL,47470.0,8990,426756165,63
2019-05-28,SIB,DTM,0.0,0,0,0
2019-05-28,SIB,DTZ,0.0,0,0,0
2019-05-28,SIB,MZT,15749.0,5980,94177655,35
2019-05-28,SIB,PRM,49814.0,3120,155421120,39
2019-05-28,SIB,REG,47798.0,7050,336979060,82
2019-05-28,SIB,SUG,19400.0,2330,45201420,41
2019-05-28,SIB,TRD,45031.0,2915,131265360,22
2019-05-29,DAL,DTL,49507.0,3315,164114860,34
2019-05-29,DAL,DTM,0.0,0,0,0
2019-05-29,DAL,DTZ,0.0,0,0,0
2019-05-29,DAL,MZT,17920.0,2925,52415155,21
2019-05-29,DAL,PRM,49237.0,1860,91580280,21
2019-05-29,DAL,REG,47108.0,3120,146977980,37
2019-05-29,DAL,TRD,45225.0,2405,108765865,17
2019-05-29,EVR,DTL,47115.0,22405,1055620540,153
2019-05-29,EVR,DTM,0.0,0,0,0
2019-05-29,EVR,DTZ,0.0,0,0,0
2019-05-29,EVR,MZT,14869.0,4420,65721370,37
2019-05-29,EVR,PRM,50686.0,7515,380902560,79
2019-05-29,EVR,REG,48740.0,12260,597556140,117
2019-05-29,EVR,SUG,21565.0,918,19796812,25
2019-05-29,EVR,TRD,45858.0,1548,70988152,18
2019-05-29,SIB,DTL,47072.0,11875,558983425,92
2019-05-29,SIB,DTM,0.0,0,0,0
2019-05-29,SIB,DTZ,0.0,0,0,0
2019-05-29,SIB,MZT,15923.0,4810,76588460,33
2019-05-29,SIB,PRM,49067.0,3000,147201900,36
2019-05-29,SIB,REG,46829.0,6670,312350660,76
2019-05-29,SIB,SUG,19240.0,2327,44772428,47
2019-05-29,SIB,TRD,45202.0,2590,117073940,19
2019-05-30,DAL,DTL,49530.0,4550,225360980,27
2019-05-30,DAL,DTM,0.0,0,0,0
2019-05-30,DAL,DTZ,0.0,0,0,0
2019-05-30,DAL,MZT,18088.0,2600,47027500,17
2019-05-30,DAL,PRM,48769.0,2040,99489660,22
2019-05-30,DAL,REG,46834.0,3360,157360560,39
2019-05-30,DAL,TRD,45495.0,2405,109415800,24
2019-05-30,EVR,DTL,46965.0,24550,1152989070,160
2019-05-30,EVR,DTM,0.0,0,0,0
2019-05-30,EVR,DTZ,0.0,0,0,0
2019-05-30,EVR,MZT,14943.0,7800,116558845,56
2019-05-30,EVR,PRM,50333.0,7080,356355720,64
2019-05-30,EVR,REG,48213.0,11305,545050260,123
2019-05-30,EVR,SUG,21336.0,875,18669040,20
2019-05-30,EVR,TRD,46306.0,1158,53622885,16
2019-05-30,SIB,DTL,46944.0,17010,798511310,98
2019-05-30,SIB,DTM,0.0,0,0,0
2019-05-30,SIB,DTZ,0.0,0,0,0
2019-05-30,SIB,MZT,15838.0,4680,74123920,34
2019-05-30,SIB,PRM,48549.0,3180,154385580,34
2019-05-30,SIB,REG,46469.0,8585,398935820,97
2019-05-30,SIB,SUG,19267.0,2420,46625639,38
2019-05-30,SIB,TRD,45479.0,2590,117790375,26
2019-05-31,DAL,DTL,49283.0,4160,205018645,26
2019-05-31,DAL,DTM,0.0,0,0,0
2019-05-31,DAL,DTZ,0.0,0,0,0
2019-05-31,DAL,MZT,18364.0,1820,33423130,13
2019-05-31,DAL,PRM,48856.0,2820,137772780,26
2019-05-31,DAL,REG,47253.0,3060,144594300,34
2019-05-31,DAL,TRD,45616.0,2600,118600950,20
2019-05-31,EVR,DTL,46651.0,23100,1077629090,174
2019-05-31,EVR,DTM,0.0,0,0,0
2019-05-31,EVR,DTZ,0.0,0,0,0
2019-05-31,EVR,MZT,14964.0,3250,48632025,38
2019-05-31,EVR,PRM,50536.0,7140,360826440,73
2019-05-31,EVR,REG,48449.0,11075,536577880,125
2019-05-31,EVR,SUG,21374.0,621,13273502,15
2019-05-31,EVR,TRD,46330.0,1223,56661730,16
2019-05-31,SIB,DTL,46738.0,17150,801548595,109
2019-05-31,SIB,DTM,0.0,0,0,0
2019-05-31,SIB,DTZ,0.0,0,0,0
2019-05-31,SIB,MZT,16047.0,3185,51110605,32
2019-05-31,SIB,PRM,48808.0,4020,196207380,41
2019-05-31,SIB,REG,46651.0,7800,363880860,80
2019-05-31,SIB,SUG,19224.0,2205,42387902,41
2019-05-31,SIB,TRD,45569.0,2850,129870275,23
2019-06-03,DAL,DTL,49745.0,2470,122869305,22
2019-06-03,DAL,DTM,0.0,0,0,0
2019-06-03,DAL,DTZ,0.0,0,0,0
2019-06-03,DAL,MZT,17771.0,455,8086000,5
2019-06-03,DAL,PRM,49656.0,1620,80442660,18
2019-06-03,DAL,REG,47425.0,2820,133737960,34
2019-06-03,DAL,TRD,46919.0,2210,103690340,21
2019-06-03,EVR,DTL,47152.0,20970,988779710,142
2019-06-03,EVR,DTM,0.0,0,0,0
2019-06-03,EVR,DTZ,0.0,0,0,0
2019-06-03,EVR,MZT,14976.0,3315,49644595,36
2019-06-03,EVR,PRM,50837.0,9605,488285020,81
2019-06-03,EVR,REG,48744.0,14095,687049220,124
2019-06-03,EVR,SUG,21839.0,703,15352916,20
2019-06-03,EVR,TRD,45893.0,2609,119736060,24
2019-06-03,SIB,DTL,46752.0,10860,507723375,70
2019-06-03,SIB,DTM,0.0,0,0,0
2019-06-03,SIB,DTZ,0.0,0,0,0
2019-06-03,SIB,MZT,14308.0,1430,20460115,18
2019-06-03,SIB,PRM,49183.0,2880,141646500,34
2019-06-03,SIB,REG,46889.0,7275,341114640,84
2019-06-03,SIB,SUG,19586.0,1665,32610576,29
2019-06-03,SIB,TRD,46586.0,2460,114602245,25
2019-06-04,DAL,DTL,49299.0,4095,201881290,29
2019-06-04,DAL,DTM,0.0,0,0,0
2019-06-04,DAL,DTZ,0.0,0,0,0
2019-06-04,DAL,MZT,18526.0,1430,26491530,15
2019-06-04,DAL,PRM,49434.0,1980,97879200,20
2019-06-04,DAL,REG,47401.0,2940,139360140,30
2019-06-04,DAL,TRD,46929.0,2145,100663355,20
2019-06-04,EVR,DTL,46861.0,23900,1119983680,177
2019-06-04,EVR,DTM,0.0,0,0,0
2019-06-04,EVR,DTZ,0.0,0,0,0
2019-06-04,EVR,MZT,14205.0,3640,51707630,30
2019-06-04,EVR,PRM,50407.0,7145,360157540,80
2019-06-04,EVR,REG,48133.0,10805,520081980,119
2019-06-04,EVR,SUG,21896.0,643,14078910,15
2019-06-04,EVR,TRD,45831.0,4619,211693622,20
2019-06-04,SIB,DTL,46723.0,15580,727938325,105
2019-06-04,SIB,DTM,0.0,0,0,0
2019-06-04,SIB,DTZ,0.0,0,0,0
2019-06-04,SIB,MZT,15808.0,2145,33908030,21
2019-06-04,SIB,PRM,49044.0,2880,141246600,34
2019-06-04,SIB,REG,46560.0,8220,382726980,79
2019-06-04,SIB,SUG,19496.0,1629,31759361,24
2019-06-04,SIB,TRD,46095.0,2850,131370450,22
2019-06-05,DAL,DTL,49389.0,3770,186195620,28
2019-06-05,DAL,DTM,0.0,0,0,0
2019-06-05,DAL,DTZ,0.0,0,0,0
2019-06-05,DAL,MZT,15499.0,2925,45335225,16
2019-06-05,DAL,PRM,49757.0,1620,80606100,14
2019-06-05,DAL,REG,47474.0,2820,133876620,28
2019-06-05,DAL,TRD,46512.0,2145,99767590,25
2019-06-05,EVR,DTL,46569.0,18320,853147315,145
2019-06-05,EVR,DTM,0.0,0,0,0
2019-06-05,EVR,DTZ,0.0,0,0,0
2019-06-05,EVR,MZT,14371.0,3185,45771115,23
2019-06-05,EVR,PRM,50240.0,7210,362233060,71
2019-06-05,EVR,REG,47722.0,14295,682182120,151
2019-06-05,EVR,SUG,22349.0,597,13342494,16
2019-06-05,EVR,TRD,46090.0,3971,183024925,15
2019-06-05,SIB,DTL,46829.0,12990,608307265,88
2019-06-05,SIB,DTM,0.0,0,0,0
2019-06-05,SIB,DTZ,0.0,0,0,0
2019-06-05,SIB,MZT,14952.0,3120,46650175,17
2019-06-05,SIB,PRM,49110.0,2820,138491340,30
2019-06-05,SIB,REG,46641.0,9550,445421120,109
2019-06-05,SIB,SUG,19903.0,1618,32202560,25
2019-06-05,SIB,TRD,46241.0,2265,104735530,26
2019-06-06,DAL,DTL,48884.0,4095,200181215,27
2019-06-06,DAL,DTM,0.0,0,0,0
2019-06-06,DAL,DTZ,0.0,0,0,0
2019-06-06,DAL,MZT,18717.0,390,7299500,5
2019-06-06,DAL,PRM,49356.0,1680,82917720,19
2019-06-06,DAL,REG,47051.0,2940,138329640,31
2019-06-06,DAL,TRD,46658.0,2145,100080955,19
2019-06-06,EVR,DTL,46955.0,22445,1053899455,164
2019-06-06,EVR,DTM,0.0,0,0,0
2019-06-06,EVR,DTZ,0.0,0,0,0
2019-06-06,EVR,MZT,13745.0,3900,53603680,36
2019-06-06,EVR,PRM,50313.0,8245,414829600,78
2019-06-06,EVR,REG,47603.0,13620,648351650,137
2019-06-06,EVR,SUG,22676.0,634,14376764,17
2019-06-06,EVR,TRD,46075.0,2946,135735911,18
2019-06-06,SIB,DTL,46688.0,13150,613947150,89
2019-06-06,SIB,DTM,0.0,0,0,0
2019-06-06,SIB,DTZ,0.0,0,0,0
2019-06-06,SIB,MZT,13217.0,1950,25772890,20
2019-06-06,SIB,PRM,49084.0,3480,170810760,42
2019-06-06,SIB,REG,46454.0,8475,393700160,87
2019-06-06,SIB,SUG,20257.0,1629,32999404,30
2019-06-06,SIB,TRD,46394.0,2265,105081655,20
2019-06-07,DAL,DTL,49523.0,2470,122322655,23
2019-06-07,DAL,DTM,0.0,0,0,0
2019-06-07,DAL,DTZ,0.0,0,0,0
2019-06-07,DAL,MZT,16313.0,1040,16965000,6
2019-06-07,DAL,PRM,48912.0,1980,96844800,22
2019-06-07,DAL,REG,47248.0,2760,130404060,27
2019-06-07,DAL,TRD,46845.0,2145,100481680,22
2019-06-07,EVR,DTL,46902.0,22740,1066558470,155
2019-06-07,EVR,DTM,0.0,0,0,0
2019-06-07,EVR,DTZ,0.0,0,0,0
2019-06-07,EVR,MZT,14306.0,4550,65091390,36
2019-06-07,EVR,PRM,50311.0,7520,378337520,75
2019-06-07,EVR,REG,47607.0,15365,731485365,154
2019-06-07,EVR,SUG,22271.0,1243,27683330,38
2019-06-07,EVR,TRD,46174.0,2751,127024537,17
2019-06-07,SIB,DTL,46760.0,11395,532832205,81
2019-06-07,SIB,DTM,0.0,0,0,0
2019-06-07,SIB,DTZ,0.0,0,0,0
2019-06-07,SIB,MZT,13935.0,1950,27173640,13
2019-06-07,SIB,PRM,48805.0,3600,175696320,41
2019-06-07,SIB,REG,46387.0,11170,518137520,102
2019-06-07,SIB,SUG,20229.0,1858,37586186,40
2019-06-07,SIB,TRD,46574.0,2265,105491130,23
2019-06-10,DAL,DTL,49018.0,4030,197540915,35
2019-06-10,DAL,DTM,0.0,0,0,0
2019-06-10,DAL,DTZ,0.0,0,0,0
2019-06-10,DAL,MZT,16269.0,1040,16919630,5
2019-06-10,DAL,PRM,49044.0,1680,82393200,20
2019-06-10,DAL,REG,47133.0,3000,141398820,29
2019-06-10,DAL,TRD,46781.0,2145,100345245,24
2019-06-10,EVR,DTL,46725.0,19035,889417555,157
2019-06-10,EVR,DTM,0.0,0,0,0
2019-06-10,EVR,DTZ,0.0,0,0,0
2019-06-10,EVR,MZT,14794.0,4355,64428650,38
2019-06-10,EVR,PRM,50518.0,7610,384442260,64
2019-06-10,EVR,REG,47687.0,14730,702435060,148
2019-06-10,EVR,SUG,22036.0,1557,34310625,50
2019-06-10,EVR,TRD,46136.0,2686,123922022,19
2019-06-10,SIB,DTL,46918.0,12955,607826420,100
2019-06-10,SIB,DTM,0.0,0,0,0
2019-06-10,SIB,DTZ,0.0,0,0,0
2019-06-10,SIB,MZT,14167.0,1755,24862500,14
2019-06-10,SIB,PRM,48931.0,2820,137984460,32
2019-06-10,SIB,REG,46513.0,10700,497692560,110
2019-06-10,SIB,SUG,19812.0,2014,39900432,44
2019-06-10,SIB,TRD,46561.0,2265,105461070,25
2019-06-11,DAL,DTL,49897.0,2600,129731875,21
2019-06-11,DAL,DTM,0.0,0,0,0
2019-06-11,DAL,DTZ,0.0,0,0,0
2019-06-11,DAL,MZT,15905.0,1430,22743890,10
2019-06-11,DAL,PRM,49224.0,1680,82696920,18
2019-06-11,DAL,REG,47342.0,3000,142027320,31
2019-06-11,DAL,TRD,46799.0,2145,100384245,25
2019-06-11,EVR,DTL,46766.0,21990,1028394770,161
2019-06-11,EVR,DTM,0.0,0,0,0
2019-06-11,EVR,DTZ,0.0,0,0,0
2019-06-11,EVR,MZT,15016.0,3055,45874855,30
2019-06-11,EVR,PRM,50941.0,9355,476549900,91
2019-06-11,EVR,REG,47859.0,17575,841126270,165
2019-06-11,EVR,SUG,21566.0,1751,37762575,61
2019-06-11,EVR,TRD,46173.0,3166,146184382,17
2019-06-11,SIB,DTL,46928.0,11655,546942500,81
2019-06-11,SIB,DTM,0.0,0,0,0
2019-06-11,SIB,DTZ,0.0,0,0,0
2019-06-11,SIB,MZT,14626.0,1755,25668890,14
2019-06-11,SIB,PRM,49333.0,2880,142079760,30
2019-06-11,SIB,REG,46873.0,10035,470366380,93
2019-06-11,SIB,SUG,19877.0,2418,48062403,61
2019-06-11,SIB,TRD,46587.0,2265,105518720,27
2019-06-13,DAL,DTL,49337.0,4355,214860815,29
2019-06-13,DAL,DTM,0.0,0,0,0
2019-06-13,DAL,DTZ,0.0,0,0,0
2019-06-13,DAL,MZT,16782.0,845,14181180,6
2019-06-13,DAL,PRM,49361.0,1620,79964100,24
2019-06-13,DAL,REG,47434.0,2940,139457100,39
2019-06-13,DAL,TRD,46965.0,2145,100739145,20
2019-06-13,EVR,DTL,46848.0,18095,847723375,135
2019-06-13,EVR,DTM,0.0,0,0,0
2019-06-13,EVR,DTZ,0.0,0,0,0
2019-06-13,EVR,MZT,14161.0,2015,28533505,18
2019-06-13,EVR,PRM,51091.0,7110,363254740,71
2019-06-13,EVR,REG,47593.0,15085,717940780,167
2019-06-13,EVR,SUG,21754.0,1524,33153758,55
2019-06-13,EVR,TRD,46246.0,2101,97163017,14
2019-06-13,SIB,DTL,47247.0,12275,579956155,78
2019-06-13,SIB,DTM,0.0,0,0,0
2019-06-13,SIB,DTZ,0.0,0,0,0
2019-06-13,SIB,MZT,14259.0,1625,23171200,12
2019-06-13,SIB,PRM,49491.0,2705,133874440,35
2019-06-13,SIB,REG,46658.0,10030,467981580,116
2019-06-13,SIB,SUG,20016.0,2418,48399344,54
2019-06-13,SIB,TRD,46717.0,2265,105814205,22
2019-06-14,DAL,DTL,49578.0,3575,177242650,33
2019-06-14,DAL,DTM,0.0,0,0,0
2019-06-14,DAL,DTZ,0.0,0,0,0
2019-06-14,DAL,MZT,18082.0,1365,24682580,17
2019-06-14,DAL,PRM,49459.0,1680,83091240,16
2019-06-14,DAL,REG,47247.0,3000,141740280,39
2019-06-14,DAL,TRD,47303.0,2145,101465910,21
2019-06-14,EVR,DTL,47129.0,23030,1085376270,152
2019-06-14,EVR,DTM,0.0,0,0,0
2019-06-14,EVR,DTZ,0.0,0,0,0
2019-06-14,EVR,MZT,14081.0,4875,68644810,35
2019-06-14,EVR,PRM,51043.0,7600,387925260,82
2019-06-14,EVR,REG,47202.0,16665,786628395,175
2019-06-14,EVR,SUG,21782.0,1333,29035700,47
2019-06-14,EVR,TRD,46033.0,3359,154624333,15
2019-06-14,SIB,DTL,47033.0,12435,584854170,92
2019-06-14,SIB,DTM,0.0,0,0,0
2019-06-14,SIB,DTZ,0.0,0,0,0
2019-06-14,SIB,MZT,15167.0,2535,38447955,23
2019-06-14,SIB,PRM,49678.0,3125,155245100,35
2019-06-14,SIB,REG,46417.0,9675,449080415,105
2019-06-14,SIB,SUG,19984.0,2304,46042378,61
2019-06-14,SIB,TRD,47011.0,2265,106480620,22
2019-06-17,DAL,DTL,49656.0,3055,151697845,32
2019-06-17,DAL,DTM,0.0,0,0,0
2019-06-17,DAL,DTZ,0.0,0,0,0
2019-06-17,DAL,MZT,17525.0,2730,47844030,33
2019-06-17,DAL,PRM,49402.0,1680,82995120,19
2019-06-17,DAL,REG,47229.0,3000,141686100,31
2019-06-17,DAL,TRD,47038.0,2145,100896315,23
2019-06-17,EVR,DTL,46697.0,19245,898675815,149
2019-06-17,EVR,DTM,0.0,0,0,0
2019-06-17,EVR,DTZ,0.0,0,0,0
2019-06-17,EVR,MZT,14048.0,4940,69399395,34
2019-06-17,EVR,PRM,51052.0,8780,448238830,84
2019-06-17,EVR,REG,47210.0,14450,682182900,153
2019-06-17,EVR,SUG,22004.0,1419,31223255,48
2019-06-17,EVR,TRD,46121.0,4355,200856576,18
2019-06-17,SIB,DTL,46837.0,11380,533001155,80
2019-06-17,SIB,DTM,0.0,0,0,0
2019-06-17,SIB,DTZ,0.0,0,0,0
2019-06-17,SIB,MZT,15480.0,4615,71442280,41
2019-06-17,SIB,PRM,49591.0,2640,130920420,28
2019-06-17,SIB,REG,46301.0,7755,359067270,80
2019-06-17,SIB,SUG,20122.0,1826,36743175,40
2019-06-17,SIB,TRD,46746.0,2265,105879175,25
2019-06-18,DAL,DTL,49192.0,3250,159875365,28
